Delivery Challan ID,Challan Date,Delivery Challan Number,Challan Type,Status,Invoice Status,Branch ID,Branch Name,Customer ID,Customer Name,Place of Supply,GST Treatment,GST Identification Number (GSTIN),Is Inclusive Tax,Template Name,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Amount,Entity Discount Percent,Item Name,MRP,Product ID,SKU,Kit Combo Item Name,Account,Item Desc,QuantityOrdered,QuantityInvoiced,Usage unit,Item Price,Discount,Discount Amount,HSN/SAC,Is Tax Calculated on Label Price,Warehouse Name,Supply Type,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Item Tax Authority,Item Tax Exemption Reason,Item Type,Loaction,Item Total,SubTotal,Total,Item.CF.No of pcs in Master carton,CF.Dispatched Through,CF.Tracking No,CF.Send By
99381000020839382,2025-03-01,DC-00869,others,Delivered,Not Invoiced,99381000003083031,Head Office,99381000000747828,Venkatachalam,TN,business_gst,33AACPH9039A1Z8,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,ECR Display set Front,,99381000002713265,ECR103,,Sales,,1.00,0.00,nos,1300.00,0.00,0.0,84239020,FALSE,Head Office,Taxable,99381000000006196,IGST18,18.000000,234.00,ItemAmount,INTD,,goods,,1300.00,1300.00,1534.00,,ST courier ,,Eldho
99381000020874001,2025-03-03,DC-00870,Job Work,Delivered,Not Invoiced,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE-All IN ONE POS TERMINAL SGT-665 15.6 (AI),,99381000019095020,AIPOS,,Sales,"15.6 INCH ANDROID POS
 RK3566/2GB+ 32GB SSD
 80MM PRINTER
 ANDROID 11
 AI CAMERA
 WITH WEIGHING",1.00,0.00,nos,31200.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,5616.00,Tax Group,,,goods,,31200.00,31200.00,36816.00,,Customer Pick,,Eldho
99381000020874124,2025-03-04,DC-00871,Job Work,Delivered,Not Invoiced,99381000003083031,Head Office,99381000004866115,ANNAI METAL,TN,business_gst,33AASFA2331C1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,ECS5W / 4W/Q10 KEYBOARD,,99381000000306324,ECS811,,Sales,,1.00,0.00,nos,950.00,0.00,0.0,84239020,FALSE,Head Office,Taxable,99381000000006196,IGST18,18.000000,171.00,ItemAmount,INTD,,goods,,950.00,950.00,1121.00,,ST courier ,,Eldho
99381000020911066,2025-03-05,DC-00872,Job Work,Open,Not Invoiced,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE-All IN ONE POS TERMINAL SGT-665 15.6 (AI),,99381000019095020,AIPOS,,Sales,"15.6 INCH ANDROID POS
 RK3566/2GB+ 32GB SSD
 80MM PRINTER
 ANDROID 11
 AI CAMERA
 WITH WEIGHING",1.00,0.00,nos,31200.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,5616.00,Tax Group,,,goods,,31200.00,31200.00,36816.00,,Customer Pick,,Eldho
99381000020980176,2025-03-08,DC-00873,others,Delivered,Not Invoiced,99381000000098082,Cochin,99381000011971133,INTERWEIGHING PRIVATE LIMITED,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE - LABEL PRINTER THERMAL TRANSFER (BV-496),,99381000020778225,LTPBV496,,Sales,Label Thermal Printer,1.00,0.00,nos,7800.00,0.00,0.0,84433290,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,1404.00,Tax Group,,,goods,,7800.00,12800.00,15104.00,,Porter,,Eldho
99381000020980176,2025-03-08,DC-00873,others,Delivered,Not Invoiced,99381000000098082,Cochin,99381000011971133,INTERWEIGHING PRIVATE LIMITED,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE - LABEL PRINTER DIRECT THERMAL,,99381000011340619,LDT,,Sales,"SCANGLE LABEL PRINTER
DIRECT THERMAL,LBL PRINTER",1.00,0.00,nos,5000.00,0.00,0.0,84433290,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,900.00,Tax Group,,,goods,,5000.00,12800.00,15104.00,,Porter,,Eldho
99381000020989060,2025-03-08,DC-00874,Job Work,Delivered,Not Invoiced,99381000000098082,Cochin,99381000011971133,INTERWEIGHING PRIVATE LIMITED,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE-All IN ONE POS TERMINAL SGT-665 15.6 (AI),,99381000019095020,AIPOS,,Sales,"15.6 INCH ANDROID POS
 RK3566/2GB+ 32GB SSD
 80MM PRINTER
 ANDROID 11
 AI CAMERA
 WITH WEIGHING",1.00,0.00,nos,31200.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,5616.00,Tax Group,,,goods,,31200.00,57000.00,67260.00,,Customer Pick,,Eldho
99381000020989060,2025-03-08,DC-00874,Job Work,Delivered,Not Invoiced,99381000000098082,Cochin,99381000011971133,INTERWEIGHING PRIVATE LIMITED,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,"SCANGLE - POS TERMINAL SGT-664i5 15"" AFB",,99381000020778202,AFB,,Sales,"i5 5TH GEN 8+128GB SSD 15"" FRONT DISPLAY WINDOWS 10,ALUMINIUM AALOY",1.00,0.00,nos,25800.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,4644.00,Tax Group,,,goods,,25800.00,57000.00,67260.00,,Customer Pick,,Eldho
99381000021084038,2025-03-12,DC-00875,others,Draft,,99381000000098082,Cochin,99381000014693003,VENKATACHALAM & CO,TN,business_gst,33AAUFV3958J1ZE,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,"SCANGLE - POS TERMINAL SGT-668A 15.6"" REAR (WH)",,99381000020778282,156ARD,,Sales,"RK3568/2GB/16GB SSD 15.6"" FRONT DISPLAY CAPACITIVE TP ADROID 11, 11.6"" REAR DISPLAY COLOUR -WHITE",1.00,0.00,nos,24900.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006196,IGST18,18.000000,4482.00,ItemAmount,INTD,,goods,,24900.00,24900.00,29382.00,,Amal Assosiate,,Biju B
99381000021102001,2025-03-12,DC-00876,Job Work,Draft,,99381000003083031,Head Office,99381000005031136,EWAY SOLUTIONS,KL,business_registered_composition,32DPDPM1285L3ZP,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,BY Display Bench Front and Back (Green LED),,99381000006435163,BY001,,Sales,,1.00,0.00,nos,245.00,0.00,0.0,84239020,FALSE,Head Office,Taxable,99381000000006208,GST18,18.000000,44.10,Tax Group,,,goods,,245.00,245.00,289.00,,ST courier ,,Eldho
99381000021140665,2025-03-14,DC-00877,Job Work,Draft,,99381000000098082,Cochin,99381000002549012,ROYAL SCALES,KL,business_none,,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,BY Display Bench Front and Back (Green LED),,99381000006435163,BY001,,Sales,,1.00,0.00,nos,245.00,0.00,0.0,84239020,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,44.10,Tax Group,,,goods,,245.00,245.00,289.00,,ST courier ,,Eldho
99381000021167055,2025-03-15,DC-00878,Job Work,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE-All IN ONE POS TERMINAL SGT-665 15.6 (AI),,99381000019095020,AIPOS,,Sales,"15.6 INCH ANDROID POS
 RK3566/2GB+ 32GB SSD
 80MM PRINTER
 ANDROID 11
 AI CAMERA
 WITH WEIGHING",2.00,0.00,nos,21000.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,7560.00,Tax Group,,,goods,,42000.00,42000.00,49560.00,,Customer Pick,,Eldho
99381000021167098,2025-03-15,DC-00879,Job Work,Draft,,99381000000098082,Cochin,99381000000114383,ACCURATE TRADE LINKS,KL,business_gst,32AHJPK1741Q1Z4,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,"SCANGLE - POS TERMINAL SGT-668A 32GB 14""",,99381000011323171,668,,Sales," SCANGLE  DESKTOP ANDROID POS
RK3288  ANDROID 11, 2GB+32GB, DDR3, 14''  FRONT DISPLAY , CAPACITIVE TP",1.00,0.00,nos,18900.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,3402.00,Tax Group,,,goods,,18900.00,18900.00,22302.00,,ST courier ,,Eldho
99381000021167119,2025-03-17,DC-00880,Job Work,Draft,,99381000003083031,Head Office,99381000005031136,EWAY SOLUTIONS,KL,business_registered_composition,32DPDPM1285L3ZP,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,BY Display Bench Front and Back (Green LED),,99381000006435163,BY001,,Sales,,2.00,0.00,nos,245.00,0.00,0.0,84239020,FALSE,Head Office,Taxable,99381000000006208,GST18,18.000000,88.20,Tax Group,,,goods,,490.00,490.00,578.00,,ST courier ,,Eldho
99381000021168050,2025-03-17,DC-00881,Job Work,Draft,,99381000000098082,Cochin,99381000000231096,Victory Scales,KL,business_gst,32AAAAV1247P1ZC,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,CHICKEN SCALE 300KG SS,,99381000001933011,CS400X400SS,,Sales,"Make : YESWEIGH Model : YSC
Max : 300kg e:50g Min:1kg
Class : III",2.00,0.00,nos,3300.00,0.00,0.0,84239010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,1188.00,Tax Group,,,goods,,6600.00,40920.00,48286.00,1,Customer Pick,,Eldho
99381000021168050,2025-03-17,DC-00881,Job Work,Draft,,99381000000098082,Cochin,99381000000231096,Victory Scales,KL,business_gst,32AAAAV1247P1ZC,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,Platform Weighing Scale  400x500 SS,,99381000000326157,PFPC400X500SS,,Sales,"Make:YESWEIGH Model : YSP-200
Max : 200kg e: 20g Min :400gm 
Class: III
",1.00,0.00,nos,4200.00,0.00,0.0,84231000,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,756.00,Tax Group,,,goods,,4200.00,40920.00,48286.00,1,Customer Pick,,Eldho
99381000021168050,2025-03-17,DC-00881,Job Work,Draft,,99381000000098082,Cochin,99381000000231096,Victory Scales,KL,business_gst,32AAAAV1247P1ZC,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,ELECTRONIC PLATFORM SCALE,,99381000003880539,PLT4050,,Sales,"Model : YSP PC Capacity: 200kg/300kg e: 20g/50g Min : 1kg
Size : 40*50 cm, Display : LED (Red), With Back Rail",6.00,0.00,nos,3500.00,0.00,0.0,84238290,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,3780.00,Tax Group,,,goods,,21000.00,40920.00,48286.00,1,Customer Pick,,Eldho
99381000021168050,2025-03-17,DC-00881,Job Work,Draft,,99381000000098082,Cochin,99381000000231096,Victory Scales,KL,business_gst,32AAAAV1247P1ZC,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,IRON SEALING MACHINE 20CM,,99381000005907116,SM20,,Sales,,4.00,0.00,nos,990.00,0.00,0.0,84223000,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,712.80,Tax Group,,,goods,,3960.00,40920.00,48286.00,10,Customer Pick,,Eldho
99381000021168050,2025-03-17,DC-00881,Job Work,Draft,,99381000000098082,Cochin,99381000000231096,Victory Scales,KL,business_gst,32AAAAV1247P1ZC,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,IRON SEALING MACHINE 30CM,,99381000005907131,SM30,,Sales,,4.00,0.00,nos,1290.00,0.00,0.0,84223000,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,928.80,Tax Group,,,goods,,5160.00,40920.00,48286.00,10,Customer Pick,,Eldho
99381000021179026,2025-03-17,DC-00882,Job Work,Draft,,99381000000098082,Cochin,99381000000231096,Victory Scales,KL,business_gst,32AAAAV1247P1ZC,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,ELECTRONIC PLATFORM SCALE,,99381000003880539,PLT4050,,Sales,"Model : YSP PC Capacity: 200kg/300kg e: 20g/50g Min : 1kg
Size : 40*50 cm, Display : LED (Red), With Back Rail",11.00,0.00,nos,3500.00,0.00,0.0,84238290,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,6930.00,Tax Group,,,goods,,38500.00,38500.00,45430.00,1,Customer Pick,,Eldho
99381000021167285,2025-03-18,DC-00883,Job Work,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,"SCANGLE - POS TERMINAL SGT-668A 15.6""",,99381000009552716,668A156,,Sales,"SKU: 664A, RK3566/2GB/16GB DDR3, 15.6''  FRONT DISPLAY HD, CAPACITIVE TP, ANDROID 11 GOOGLE PLAY WIFI/BT, ALUMINIUM FOLDABLE BODY
",1.00,0.00,nos,23000.00,0.00,0.0,84714190,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,4140.00,Tax Group,,,goods,,23000.00,23000.00,27140.00,,Customer Pick,,Eldho
99381000021209053,2025-03-19,DC-00884,others,Draft,,99381000000098082,Cochin,99381000002549012,ROYAL SCALES,KL,business_none,,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,Jwellery Scale XY600-2C (600g/0.01g),,99381000009540143,YSJ612C,,Sales,Max : 600g Min : 200mg e: 10mg d : 10mg Class : II Model :YSJ,1.00,0.00,nos,3600.00,0.00,0.0,84238190,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,648.00,Tax Group,,,goods,,3600.00,3600.00,4248.00,,Customer Pick,,Eldho
99381000021226028,2025-03-19,DC-00885,Job Work,Open,Invoiced,99381000000098082,Cochin,99381000005074017,ELMASS’ Weighing & Automation Pvt. Ltd,KL,business_gst,32AAGCE7631N1ZF,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,"SCANGLE-POS TERMINAL SGT-665A 15.6""",,99381000017833689,880P,,Sales,"RK3566 QUAD CORE 2GB+32GB SSD 15.6"" FRONT DISPLAY  80MM PRINTER
",1.00,1.00,nos,22000.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,3960.00,Tax Group,,,goods,,22000.00,22000.00,25960.00,,Customer Pick,,Eldho
99381000021500337,2025-04-02,DC-00886,others,Draft,,99381000000098082,Cochin,99381000000231096,Victory Scales,KL,business_gst,32AAAAV1247P1ZC,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,"SCANGLE - POS TERMINAL SGT-668A 14""",,99381000009552631,SGT665A14,,Sales,"RK3566/2GB/16GB DDR3, 14''  FRONT DISPLAY HD, CAPACITIVE TP, ANDROID 11, ALUMINIUM FOLDABLE BODY
",1.00,0.00,nos,18500.00,0.00,0.0,84702900,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,3330.00,Tax Group,,,goods,,18500.00,18500.00,21830.00,,Amal Assosiate,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,CURRENCY COUNTING MACHINE (AL800),,99381000008766322,AL80,,Sales,,1.00,0.00,nos,3600.00,0.00,0.0,84729090,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,648.00,Tax Group,,,goods,,3600.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,PORTABLE SCALE 50x50 (300kg) SS,,99381000015792985,PS50SS,,Sales,"Make : YESWEIGH Model : YSC PC
Max : 300kg e:50g Min:1kg
Class : III Size : 500x500 mm Display :F & B Red 2pin Adaptor",1.00,0.00,nos,4500.00,0.00,0.0,84238190,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,810.00,Tax Group,,,goods,,4500.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,Platform Weighing Scale 400x500 FSS,,99381000014429046,PFPC40X50DADFSS,,Sales,"Make : YESWEIGH Model:YSP
Max:300 kg e: 50gm Min:1kg Class III",1.00,0.00,nos,5600.00,0.00,0.0,84238290,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,1008.00,Tax Group,,,goods,,5600.00,364650.00,430287.00,1,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE - POS TERMINAL SGT-A1 A5+NFC,,99381000020792249,A5,,Sales,"SCANGLE HAND HELD ANDROID POS
MTK6580(1.3GHz) ANDROID 11,2GB+16GB, 5.5'' IPS DISPLAY, 58mm(2'') THERMAL PRINTER, WIFI WITH 4G + NFC",2.00,0.00,nos,11100.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,3996.00,Tax Group,,,goods,,22200.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE - THERMAL PRINTER SGT-88IV(U+L),,99381000009552737,XP350BUL,,Sales,"SCANGLE THERMAL PRINER
INTERFACE : USB+LAN,PRINTER : 80mm",1.00,0.00,nos,4200.00,0.00,0.0,84433290,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,756.00,Tax Group,,,goods,,4200.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE - POS TERMINAL SGT-A7 (M),,99381000015796551,A14,,Sales,"SCANGLE ALL IN ONE ANDROID POS
RK3566QUAD CORE ANDROID 11, 2GB+16GB,  14'' IPS SCREEN,80mm THERMAL PRINTER AUTO CUTTER",1.00,0.00,nos,24750.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,4455.00,Tax Group,,,goods,,24750.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE - LABEL PRINTER DIRECT THERMAL,,99381000011340619,LDT,,Sales,"SCANGLE LABEL PRINTER
DIRECT THERMAL,LBL PRINTER",1.00,0.00,nos,5000.00,0.00,0.0,84433290,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,900.00,Tax Group,,,goods,,5000.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE - POS TERMINAL SGT-101 (A12PRO-(ADAC)),,99381000020778183,A12N,,Sales,"SCANGLE ALL IN ONE ANDROID POS
RK3566QUAD CORE ANDROID 11, 2GB+16GB, 11.6'' IPS SCREEN, 80mm THERMAL PRINTER,AUTO CUTTER,ADDITIONAL DISPLAY",1.00,0.00,nos,20400.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,3672.00,Tax Group,,,goods,,20400.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,"SCANGLE - POS TERMINAL SGT-664i5 15"" AFB",,99381000020778202,AFB,,Sales,"i5 5TH GEN 8+128GB SSD 15"" FRONT DISPLAY WINDOWS 10,ALUMINIUM AALOY",1.00,0.00,nos,25800.00,0.00,0.0,84705010,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,4644.00,Tax Group,,,goods,,25800.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,Indicator,,99381000005590121,IND202,,Sales,Display : Green,1.00,0.00,nos,1200.00,0.00,0.0,84239020,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,216.00,Tax Group,,,goods,,1200.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,Analytical Balance 200g/0.0001g - Internal,,99381000003934065,YSA204I,,Sales,Model :YSA    Max : 200g Min : 100mg e: 1mg   d : 0.1mg ,1.00,0.00,nos,27500.00,0.00,0.0,90160020,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,4950.00,Tax Group,,,goods,,27500.00,364650.00,430287.00,1,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,B3P WEIGHING INDICATOR,,99381000010805630,B3PIND,,Sales,,1.00,0.00,nos,5600.00,0.00,0.0,84231000,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,1008.00,Tax Group,,,goods,,5600.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,"SCANGLE-POS TERMINAL SGT- 664 i5 15.6""",,99381000009552528,SGT664HDD280,,Sales,"SCANGLE  DESKTOP WINDOWS POS
INTEL i5 3RD GEN WINDOWS 10, 4GB+128GB SSD, 15.6'' FRONT DISPLAY, ALLUMINIUM FOLDABLE BODY,COLOUR : BLACK
",1.00,0.00,nos,32500.00,0.00,0.0,84714190,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,5850.00,Tax Group,,,goods,,32500.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,PLATFORM SCALE -BENCH (DUAL-AD3),,99381000008766288,BPCADF,,Sales,Max:50kg e:5g Min:100g Class:III Display : Dual,1.00,0.00,nos,1300.00,0.00,0.0,84238290,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,234.00,Tax Group,,,goods,,1300.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,"SCANGLE - POS TERMINAL SGT-668A 15.6""",,99381000009552716,668A156,,Sales,"SKU: 664A, RK3566/2GB/16GB DDR3, 15.6''  FRONT DISPLAY HD, CAPACITIVE TP, ANDROID 11 GOOGLE PLAY WIFI/BT, ALUMINIUM FOLDABLE BODY
",1.00,0.00,nos,23000.00,0.00,0.0,84714190,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,4140.00,Tax Group,,,goods,,23000.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,Electronic weighing scale DJ600,,99381000000796329,DJ600,,Sales,Make:YESWEIGH  Model:YSJ-50   Max:620.81g Min:500mg e:10mg    Class:II,1.00,0.00,nos,4500.00,0.00,0.0,84231000,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,810.00,Tax Group,,,goods,,4500.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,PLATFORM SCALE-BENCH(GREEN-EC),,99381000013731297,BPCGEC,,Sales,Make: YESWEIGH Model:YSP-50 Max:50kg e:5g Min:100g Class:III Display : Green,1.00,0.00,nos,1350.00,0.00,0.0,84238290,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,243.00,Tax Group,,,goods,,1350.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,PLATFORM SCALE 500X550-SS,,99381000006252224,PF5055,,Sales,"Make : YESWEIGH Model:YSP PC
Max:300 kg e: 50gm Min:1kg Class III
Full SS,Green Display,Pan size : 500x500 mm 3pin CPU power cable, Loadcell protection cover",1.00,0.00,nos,4700.00,0.00,0.0,84238190,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,846.00,Tax Group,,,goods,,4700.00,364650.00,430287.00,,Customer Pick,,Shalima KT
99381000021518121,2025-04-03,DC-00887,others,Draft,,99381000000098082,Cochin,99381000000940238,INTERWEIGHING PVT. LTD.,KL,business_gst,32AAFCI1950F1ZZ,false,Standard Template,INR,1.00,entity_level,true,0.000,0.00,SCANGLE - BARCODE 2D SCANNER PT-138,,99381000009557063,PT138SCR88,,Sales,,1.00,0.00,nos,3600.00,0.00,0.0,84733099,FALSE,Cochin,Taxable,99381000000006208,GST18,18.000000,648.00,Tax Group,,,goods,,3600.00,364650.00,430287.00,,Customer Pick,,Shalima KT
